0.348,16.157,0.192,0.198,0.577,4.106,0.480,1.607,1.933,3.057,4.822,0.9831,0.0175,19.581,214.989,215.089,5.559,205.023,225.048,581,580,4.649,0.121,0,0,0  
0.636,28.696,0.363,0.374,1.090,5.381,0.577,2.242,2.809,4.525,6.725,0.9733,0.0279,16.973,222.941,221.659,7.217,204.563,236.235,735,734,4.510,0.149,0,0,0  
0.151,7.220,0.067,0.075,0.200,1.988,0.188,0.525,0.867,2.015,1.576,0.9986,0.0014,31.046,209.295,209.365,3.283,198.532,219.140,702,701,4.777,0.075,0,0,0  
0.223,10.245,0.083,0.102,0.250,4.197,0.423,0.767,1.495,4.538,2.301,0.9959,0.0042,26.191,217.875,217.369,8.544,201.986,231.908,418,417,4.599,0.182,0,0,0  
0.293,12.873,0.130,0.147,0.389,3.592,0.346,0.928,1.449,3.695,2.784,0.9955,0.0045,24.784,229.122,227.957,9.239,208.856,243.238,738,737,4.387,0.179,0,0,0  
0.356,16.790,0.200,0.202,0.600,4.048,0.418,1.953,2.243,3.165,5.860,0.9938,0.0063,23.392,213.475,212.167,5.043,195.631,220.489,546,545,4.713,0.114,0,0,0  
0.236,10.568,0.104,0.125,0.312,2.906,0.290,0.887,1.355,2.931,2.660,0.9973,0.0027,27.726,224.821,222.960,8.068,206.082,236.195,615,614,4.484,0.164,0,0,0  
0.437,19.694,0.232,0.248,0.697,4.523,0.451,1.845,2.357,4.701,5.534,0.9918,0.0092,23.254,224.066,221.863,10.051,200.857,235.379,537,536,4.505,0.211,0,0,0  
0.197,9.008,0.086,0.102,0.257,2.709,0.263,0.707,1.199,2.707,2.120,0.9979,0.0021,28.728,220.091,218.984,8.854,199.701,232.206,802,801,4.566,0.186,0,0,0  
0.250,11.139,0.102,0.124,0.305,3.234,0.309,0.907,1.537,3.406,2.722,0.9968,0.0032,27.678,226.604,224.786,8.541,204.771,237.722,563,562,4.450,0.173,0,0,0  
0.319,14.174,0.131,0.156,0.394,4.134,0.410,0.903,1.677,4.838,2.708,0.9958,0.0043,26.618,226.242,225.158,12.396,201.803,244.150,259,258,4.439,0.246,0,0,0  
1.661,80.719,0.881,0.921,2.643,9.637,1.203,5.832,5.037,7.051,17.495,0.9003,0.1362,11.782,220.111,209.574,29.800,71.133,235.494,205,204,4.859,1.245,0,0,0  
1.999,88.528,1.123,1.424,3.368,10.523,1.274,5.082,6.199,8.832,15.246,0.8935,0.1356,10.804,248.725,226.737,59.838,67.164,275.714,382,379,4.428,1.863,5.01,2,6.357  
5.100,385.371,2.746,4.165,8.238,26.268,2.539,14.196,20.930,22.558,42.589,0.7588,0.3631,5.527,106.248,133.745,64.494,70.973,284.533,201,199,7.556,3.170,2.511,1,4.032  
1.008,43.692,0.498,0.561,1.495,5.269,0.605,1.763,2.551,5.421,5.290,0.9704,0.0321,17.741,238.028,231.349,17.201,163.330,247.127,263,262,4.336,0.380,0,0,0  
1.868,104.056,0.989,1.432,2.966,6.354,1.096,2.197,3.288,6.832,6.592,0.8842,0.1582,12.293,219.200,179.651,71.240,66.777,265.314,301,300,5.570,2.553,0,0,0  
3.863,326.741,2.001,2.267,6.002,18.387,2.008,8.926,10.640,16.124,26.779,0.8208,0.2589,7.788,107.379,121.152,50.399,70.544,279.508,181,177,8.459,3.058,2.257,3,4.399  
1.713,75.509,0.950,0.986,2.849,5.172,1.004,1.836,2.342,5.178,5.508,0.9587,0.0506,19.816,240.135,227.480,28.311,163.968,254.470,224,223,4.409,0.618,0,0,0  
1.813,96.061,1.020,1.081,3.061,9.743,1.051,4.564,5.987,9.323,13.692,0.9384,0.0702,13.451,224.306,189.715,66.435,97.982,280.226,260,259,5.299,2.224,0,0,0  
6.886,571.128,3.857,5.050,11.572,26.813,2.935,13.838,18.613,23.737,41.513,0.7978,0.3067,7.626,93.055,125.121,69.060,68.793,282.290,173,166,8.294,4.156,1.9370000000000003,4,6.866999999999999  
1.082,47.610,0.624,0.523,1.872,5.151,0.719,2.576,2.740,4.717,7.729,0.9779,0.0236,19.194,233.363,228.085,15.009,165.661,244.189,210,209,4.400,0.357,0,0,0  
4.383,322.348,2.478,3.331,7.433,17.744,1.868,8.038,12.999,17.838,24.114,0.8670,0.2026,10.923,114.341,136.359,56.414,69.212,258.032,163,161,7.354,2.904,0.59,1,2.721  
4.149,289.707,1.950,2.640,5.851,23.580,2.774,11.701,15.794,18.257,35.102,0.8424,0.2286,9.279,110.837,147.819,71.802,68.123,281.043,156,151,6.982,3.259,2.624,3,12.771000000000003  
2.305,113.100,0.955,0.733,2.864,4.868,0.649,1.580,2.292,5.059,4.740,0.9618,0.0456,20.045,231.396,206.056,49.953,105.285,250.525,179,178,4.906,1.694,0,0,0  
3.748,179.318,2.082,2.672,6.247,19.440,2.025,8.061,13.763,22.263,24.184,0.8668,0.1986,12.066,274.226,210.710,114.261,68.423,342.320,241,239,4.785,3.227,0.311,0,0  
7.381,343.517,3.543,3.694,10.629,26.837,2.957,14.804,18.044,21.904,44.412,0.8160,0.2725,8.584,232.927,218.795,55.277,71.978,277.031,141,138,4.654,1.888,3.6840000000000006,1,3.934  
0.384,27.717,0.175,0.217,0.525,6.647,0.783,2.075,3.239,8.967,6.226,0.9828,0.0189,19.877,138.291,138.621,2.174,133.646,150.327,368,367,7.213,0.116,0,0,0  
0.268,17.231,0.139,0.153,0.416,2.313,0.210,0.732,1.178,3.041,2.196,0.9969,0.0031,25.445,155.187,155.337,1.180,152.542,158.816,593,592,6.438,0.050,0,0,0  
0.239,15.728,0.127,0.130,0.381,2.416,0.245,1.139,1.535,2.410,3.417,0.9980,0.0020,27.607,151.912,152.088,1.551,148.805,158.592,667,666,6.575,0.068,0,0,0  
0.237,15.244,0.114,0.135,0.342,2.735,0.242,0.788,1.461,3.770,2.364,0.9973,0.0027,26.182,154.924,155.172,1.408,151.197,158.731,616,615,6.444,0.059,0,0,0  
0.198,12.622,0.087,0.114,0.262,2.256,0.205,0.653,1.151,3.083,1.958,0.9973,0.0027,26.415,156.837,156.782,1.363,150.775,160.260,634,633,6.378,0.056,0,0,0  
0.203,14.767,0.090,0.119,0.270,2.535,0.234,1.159,1.676,2.466,3.477,0.9977,0.0023,27.125,153.358,137.197,31.163,68.263,156.028,909,908,7.288,2.088,0,0,0  
0.144,8.429,0.062,0.084,0.185,2.029,0.293,0.312,0.608,1.966,0.935,0.9987,0.0014,32.664,170.192,170.552,2.117,163.369,178.117,984,983,5.863,0.073,0,0,0  
0.147,9.244,0.060,0.076,0.181,2.420,0.207,0.432,0.928,3.053,1.295,0.9992,0.0008,32.661,158.987,159.244,1.677,151.580,163.493,1006,1005,6.280,0.067,0,0,0  
0.310,20.320,0.181,0.149,0.544,1.991,0.180,0.858,1.159,2.354,2.574,0.9979,0.0021,29.115,151.863,152.538,2.119,149.013,162.332,1051,1050,6.555,0.093,0,0,0  
0.180,9.195,0.075,0.085,0.224,2.741,0.259,0.734,1.170,3.526,2.203,0.9966,0.0035,27.066,195.242,195.931,4.430,185.809,222.268,1013,1012,5.103,0.112,0,0,0  
0.234,16.741,0.107,0.130,0.321,2.738,0.274,1.219,1.637,2.722,3.658,0.9971,0.0032,28.720,154.586,139.872,30.892,75.586,166.900,1036,1035,7.148,2.015,0,0,0  
0.371,28.283,0.207,0.247,0.620,3.076,0.305,1.675,1.721,2.464,5.024,0.9957,0.0045,26.883,153.446,131.308,34.691,74.423,163.245,987,986,7.618,2.435,0,0,0  
0.244,12.015,0.146,0.102,0.439,1.743,0.204,0.668,0.643,1.705,2.005,0.9989,0.0012,32.808,203.159,203.390,2.180,197.853,215.287,1259,1258,4.917,0.054,0,0,0  
0.492,31.719,0.308,0.216,0.923,2.675,0.237,1.262,1.359,2.937,3.785,0.9961,0.0039,27.496,155.395,154.998,2.472,146.960,159.835,1077,1076,6.452,0.105,0,0,0  
0.775,49.465,0.511,0.319,1.533,3.369,0.302,1.746,1.471,3.461,5.237,0.9958,0.0042,24.363,156.760,156.594,1.666,149.766,160.927,1233,1232,6.386,0.073,0,0,0  
1.994,134.452,1.075,1.332,3.225,7.858,1.027,4.018,4.562,7.193,12.053,0.9026,0.1475,13.507,158.715,148.616,30.612,70.883,187.168,422,417,6.744,1.819,3.052,4,8.029  
0.979,68.564,0.449,0.662,1.346,4.307,0.447,1.509,2.290,5.133,4.526,0.8900,0.1998,15.633,154.662,142.311,40.553,62.041,202.404,380,372,7.002,2.530,19.663,7,19.776  
0.333,19.991,0.155,0.157,0.465,4.331,0.399,1.628,2.336,5.110,4.883,0.9685,0.0394,19.251,172.895,166.097,40.565,68.240,219.195,377,374,6.003,1.894,1.555,2,2.093  
0.826,50.121,0.368,0.431,1.104,4.441,0.621,1.679,2.199,4.441,5.036,0.9594,0.0511,18.698,160.451,164.519,28.305,66.134,217.116,503,501,6.071,1.254,0,1,0.772  
1.008,51.032,0.499,0.527,1.497,5.363,0.747,2.338,2.822,4.714,7.014,0.9707,0.0383,21.474,183.594,198.708,61.039,106.264,522.230,534,532,5.060,1.131,0.257,1,2.419  
0.367,19.083,0.170,0.176,0.511,4.632,0.412,1.876,2.631,4.340,5.627,0.9836,0.0205,22.065,183.160,192.255,18.891,162.271,267.506,477,476,5.204,0.487,0,0,0  
0.238,12.265,0.110,0.120,0.331,3.323,0.357,1.235,1.702,3.238,3.704,0.9869,0.0153,22.450,179.592,194.429,29.424,165.012,321.650,760,758,5.151,0.728,0,0,0  
1.369,78.515,0.603,0.637,1.810,5.269,0.630,1.846,2.792,5.080,5.539,0.9578,0.0549,18.536,180.424,175.094,43.885,84.624,347.152,541,537,5.734,1.821,0.795,2,1.786  
1.389,68.909,0.610,0.522,1.831,5.792,0.721,2.344,2.983,4.978,7.033,0.9565,0.0587,17.991,197.103,203.634,40.130,88.058,356.537,490,488,4.960,1.167,0.729,1,1.427  
0.667,36.460,0.311,0.180,0.932,3.850,0.410,1.361,1.787,3.807,4.084,0.9794,0.0344,23.954,178.942,182.956,30.067,67.813,246.598,514,512,5.465,0.965,0.49900000000000005,1,1.306  
2.041,119.144,0.822,0.826,2.467,7.086,1.113,3.095,3.560,5.814,9.284,0.9266,0.1135,18.075,185.011,175.666,81.910,78.773,506.505,426,415,5.837,2.684,0.992,3,3.1880000000000006  
0.908,52.240,0.438,0.587,1.315,5.231,0.622,1.958,2.780,5.720,5.875,0.9505,0.0791,22.792,182.926,172.000,44.533,79.994,229.522,352,348,5.752,1.846,0.52,2,2.4480000000000004  
0.498,25.302,0.238,0.329,0.713,4.369,0.516,1.870,2.134,3.333,5.610,0.9918,0.0106,27.515,192.153,197.418,24.388,103.463,251.904,547,546,5.082,0.686,0,0,0  
0.256,13.418,0.116,0.126,0.347,3.111,0.352,1.072,1.403,2.690,3.217,0.9929,0.0088,29.213,185.715,191.334,20.950,108.269,236.615,457,456,5.235,0.589,0,0,0  
1.217,64.184,0.605,0.905,1.814,5.435,0.860,2.057,2.865,5.383,6.170,0.9436,0.0914,25.440,186.885,189.447,25.063,100.798,242.833,417,415,5.274,0.763,0.9650000000000001,1,1.378  
1.674,115.377,0.878,1.191,2.635,6.228,0.655,2.943,3.675,5.943,8.829,0.9252,0.0994,13.683,166.916,145.214,40.326,74.901,190.342,791,790,6.892,2.278,0.45999999999999996,0,0  
0.616,58.001,0.243,0.392,0.730,7.365,0.629,2.914,4.729,8.466,8.742,0.9448,0.0640,14.385,87.539,106.221,37.422,74.814,189.766,380,379,9.421,2.989,0,0,0  
0.257,13.940,0.100,0.126,0.299,10.191,0.878,5.562,5.533,8.049,16.686,0.9685,0.0364,18.733,185.087,184.639,13.842,163.557,208.710,403,402,5.416,0.408,0.324,0,0  
0.956,64.626,0.490,0.607,1.470,6.405,0.738,2.420,3.665,6.853,7.260,0.9650,0.0476,18.684,163.925,148.285,41.055,78.898,195.240,559,558,6.760,2.258,0.095,0,0  
0.709,42.183,0.338,0.546,1.014,5.151,0.517,1.973,2.849,6.060,5.919,0.9782,0.0232,19.356,177.805,168.199,36.187,83.370,208.360,510,509,5.949,1.596,0,0,0  
0.278,14.610,0.108,0.125,0.324,4.990,0.457,1.898,2.601,5.482,5.695,0.9860,0.0149,21.267,188.621,190.382,11.702,168.634,208.631,342,341,5.254,0.323,0,0,0  
0.447,24.749,0.240,0.225,0.720,5.805,0.541,2.325,3.321,6.245,6.975,0.9840,0.0167,20.108,180.675,180.590,8.270,168.823,196.487,376,375,5.538,0.253,0,0,0  
0.594,30.394,0.293,0.417,0.880,6.263,0.568,1.992,3.505,7.756,5.975,0.9747,0.0288,19.388,197.522,195.499,27.917,100.453,239.137,462,461,5.114,0.824,0,0,0  
0.405,20.655,0.140,0.197,0.420,5.891,0.537,1.408,3.009,7.822,4.225,0.9859,0.0155,22.025,190.445,196.268,17.356,172.256,225.056,339,338,5.099,0.446,0,0,0  
0.681,56.595,0.311,0.489,0.934,6.742,0.670,2.766,3.766,7.321,8.298,0.9739,0.0288,19.689,91.379,120.567,46.635,78.423,198.887,365,364,8.312,3.095,0,0,0  
0.362,19.079,0.172,0.180,0.517,4.964,0.447,2.298,2.771,4.567,6.894,0.9908,0.0098,24.180,191.080,189.657,14.489,168.847,210.679,336,335,5.273,0.405,0,0,0  
0.315,17.245,0.112,0.137,0.335,3.947,0.402,0.969,1.602,4.738,2.908,0.9937,0.0066,26.265,183.511,182.929,12.162,162.044,201.397,272,271,5.466,0.366,0,0,0  
0.552,31.390,0.275,0.428,0.824,6.040,0.622,1.897,3.147,6.480,5.691,0.9888,0.0124,23.977,175.331,175.866,24.053,84.452,210.938,411,410,5.686,0.944,0,0,0  
0.461,22.744,0.199,0.260,0.598,8.364,0.790,3.558,4.716,7.836,10.674,0.9792,0.0264,22.256,203.017,202.632,20.808,171.108,235.960,390,388,4.934,0.512,0,0,0  
0.414,20.930,0.107,0.188,0.320,8.925,0.897,1.807,4.051,10.918,5.422,0.9873,0.0150,22.528,196.995,197.763,19.469,166.070,233.950,238,236,5.056,0.502,0,0,0  
0.235,11.387,0.106,0.111,0.317,3.447,0.303,1.284,1.823,4.079,3.852,0.9838,0.0172,20.611,213.859,206.192,31.769,100.360,243.896,589,588,4.848,0.959,0,0,0  
0.290,15.032,0.102,0.121,0.307,2.993,0.346,1.107,1.506,3.119,3.320,0.9692,0.0401,20.872,200.855,192.899,15.313,152.564,207.965,245,244,5.185,0.438,0,0,0  
0.224,11.412,0.094,0.107,0.282,2.601,0.260,1.113,1.456,2.550,3.340,0.9846,0.0197,21.992,201.566,196.810,16.131,160.411,215.006,440,439,5.084,0.441,0.321,0,0  
0.211,9.657,0.079,0.077,0.236,2.297,0.218,0.821,1.102,2.206,2.462,0.9878,0.0178,24.857,219.877,218.914,8.068,200.474,232.299,378,376,4.571,0.176,0,0,0  
0.720,42.436,0.306,0.524,0.918,4.122,0.467,1.687,2.495,4.253,5.062,0.9781,0.0250,20.765,178.548,169.715,49.185,98.239,471.491,402,401,5.891,1.712,0,0,0  
0.792,45.784,0.344,0.398,1.033,4.534,0.506,2.047,2.595,4.614,6.141,0.9746,0.0308,20.570,178.153,173.750,62.817,101.305,472.576,414,412,5.783,1.874,0,0,0  
0.293,13.914,0.149,0.156,0.447,2.947,0.292,1.350,1.468,2.462,4.050,0.9816,0.0205,19.941,214.309,210.611,17.397,163.505,230.503,387,386,4.753,0.424,0,0,0  
0.419,20.413,0.180,0.186,0.539,3.737,0.426,1.317,2.057,3.640,3.951,0.9724,0.0333,18.321,202.142,205.254,20.855,165.603,235.463,283,282,4.877,0.505,0,0,0  
0.478,22.252,0.239,0.373,0.718,3.216,0.355,1.218,1.772,3.021,3.655,0.9750,0.0312,19.823,224.704,214.870,26.218,106.448,238.190,414,413,4.652,0.684,0,0,0  
0.284,12.172,0.143,0.119,0.430,4.512,0.466,1.625,2.021,3.979,4.876,0.9883,0.0160,25.584,235.754,232.921,8.971,186.959,241.982,365,364,4.293,0.175,0,0,0  
0.237,9.995,0.069,0.086,0.208,3.229,0.326,0.739,1.289,3.622,2.218,0.9938,0.0067,28.852,241.461,237.671,17.616,170.005,255.928,380,379,4.212,0.350,0.22200000000000003,0,0  
1.066,68.954,0.530,0.428,1.590,6.278,1.036,2.201,3.305,6.637,6.603,0.9744,0.0342,23.489,119.972,155.750,77.976,79.852,625.354,279,278,6.467,2.371,0,0,0  
0.324,14.468,0.127,0.181,0.381,3.823,0.511,1.513,2.036,4.071,4.538,0.9845,0.0201,27.908,227.694,224.531,24.165,162.930,253.600,395,394,4.459,0.514,0,0,0  
0.282,12.561,0.113,0.125,0.338,2.669,0.394,0.889,1.157,2.359,2.668,0.9925,0.0080,28.596,237.832,224.576,31.146,112.030,253.446,407,406,4.461,0.737,0,0,0  
0.255,9.007,0.110,0.110,0.330,2.742,0.279,1.245,1.565,2.085,3.736,0.9883,0.0154,27.596,294.812,282.991,40.887,125.755,308.455,417,416,3.535,0.708,0,0,0  
2.050,180.862,1.244,0.988,3.732,7.825,0.725,3.889,4.539,5.612,11.668,0.8453,0.2191,8.773,113.848,113.309,3.401,105.017,123.950,108,106,8.822,0.267,32.151,1,20.609  
2.492,213.229,1.520,1.164,4.559,9.814,0.880,5.503,6.322,7.053,16.510,0.8018,0.2984,7.134,116.244,116.770,3.509,101.402,126.466,219,216,8.557,0.269,22.843,2,27.724  
1.942,160.728,1.222,0.929,3.667,7.891,0.675,4.590,4.533,5.127,13.769,0.8574,0.2085,9.341,120.752,120.863,2.707,109.832,128.279,324,323,8.278,0.198,16.741,0,0  
4.350,326.969,2.423,2.281,7.270,17.124,1.944,9.461,10.762,11.352,28.383,0.8024,0.2889,6.965,122.048,133.705,35.775,110.973,307.851,283,280,7.517,1.540,4.48,2,5.761  
3.652,238.292,2.090,2.022,6.269,14.390,1.768,8.321,9.027,8.557,24.964,0.8176,0.2763,7.728,127.421,154.900,62.247,116.443,336.404,543,536,6.526,2.050,3.679,2,4.23  
2.568,187.072,1.556,1.359,4.669,11.378,1.229,6.616,6.557,7.160,19.848,0.8777,0.1657,10.209,125.452,137.772,42.958,116.845,308.817,533,530,7.285,1.616,1.264,2,2.515  
4.164,312.062,2.343,2.270,7.030,16.726,1.921,9.085,10.692,11.574,27.256,0.8046,0.2837,7.014,122.005,133.538,35.868,111.292,306.994,278,275,7.495,1.510,3.6859999999999995,2,7.227  
3.571,236.273,2.029,1.941,6.086,13.838,1.700,8.096,8.463,8.042,24.289,0.8211,0.2660,7.800,127.455,152.129,58.805,114.227,319.589,538,531,6.617,1.997,3.272,3,4.7  
2.636,192.045,1.594,1.381,4.781,11.423,1.289,6.559,6.674,7.414,19.678,0.8770,0.1684,10.199,125.484,137.730,42.672,117.445,311.416,537,535,7.285,1.611,1.63,1,1.398  
2.440,182.019,1.367,1.508,4.102,13.081,2.198,6.798,8.561,9.069,20.395,0.8607,0.2387,11.677,128.335,134.411,12.547,121.597,167.383,167,164,7.460,0.667,3.361,2,4.105  
2.623,210.279,1.472,1.124,4.417,8.269,0.997,4.498,4.465,4.657,13.494,0.8898,0.1598,11.880,124.363,124.947,10.546,80.681,167.863,240,234,8.017,0.909,7.573,5,18.311  
1.297,103.968,0.804,0.649,2.413,3.921,0.357,2.149,2.405,2.928,6.446,0.9547,0.0595,16.158,124.621,124.797,3.756,110.322,131.476,271,270,8.016,0.258,0.166,0,0  
3.193,236.762,1.864,1.762,5.592,10.717,1.575,5.955,6.129,6.070,17.865,0.9070,0.1396,14.993,139.217,137.836,16.165,80.161,166.182,214,211,7.415,1.573,2.902,2,2.779  
5.347,342.675,2.769,2.590,8.307,22.663,2.905,12.334,13.440,12.722,37.003,0.8448,0.2581,12.107,131.264,162.924,63.906,113.011,327.470,313,306,6.409,1.947,2.456,2,2.006  
1.002,77.316,0.600,0.493,1.801,6.516,0.593,3.811,3.770,4.517,11.432,0.9764,0.0303,19.343,128.755,129.565,5.039,103.465,139.204,189,188,7.714,0.296,0.49100000000000005,0,0  
0.211,12.261,0.107,0.116,0.320,7.967,0.692,4.132,5.301,7.354,12.396,0.9755,0.0257,17.136,171.924,172.308,2.202,168.879,178.605,492,491,5.803,0.074,0,0,0  
0.219,12.015,0.122,0.124,0.366,2.529,0.232,1.245,1.692,2.170,3.734,0.9721,0.0293,16.426,181.751,182.011,1.542,175.112,186.096,706,705,5.494,0.047,0,0,0  
0.194,10.080,0.095,0.108,0.285,2.998,0.262,1.221,1.721,3.342,3.662,0.9793,0.0223,18.333,191.374,192.040,3.060,185.289,224.334,730,729,5.209,0.077,0,0,0  
0.125,6.152,0.064,0.068,0.193,2.206,0.218,0.973,1.027,1.843,2.918,0.9953,0.0047,24.793,201.970,202.541,2.371,192.252,209.530,838,837,4.937,0.057,0,0,0  
0.238,12.429,0.129,0.131,0.388,2.602,0.233,1.291,1.527,2.260,3.872,0.9768,0.0241,17.039,191.442,191.628,3.180,183.998,198.399,765,764,5.219,0.088,0,0,0  
0.130,6.461,0.068,0.073,0.204,1.869,0.194,0.690,0.735,1.626,2.070,0.9956,0.0045,25.635,201.277,201.440,3.065,195.157,207.384,861,860,4.964,0.076,0,0,0  
0.171,7.984,0.098,0.091,0.293,2.073,0.195,0.683,0.906,1.926,2.048,0.9949,0.0052,24.460,213.927,213.692,2.758,205.772,219.490,778,777,4.680,0.061,0,0,0  
0.201,10.123,0.116,0.101,0.347,1.676,0.176,0.689,0.891,1.604,2.066,0.9926,0.0076,22.555,197.250,198.425,4.080,183.195,205.722,875,874,5.040,0.105,0,0,0  
0.115,5.554,0.058,0.064,0.175,1.374,0.128,0.400,0.589,1.271,1.200,0.9968,0.0033,26.191,205.403,207.165,3.874,199.835,214.903,722,721,4.827,0.090,0,0,0  
0.176,9.072,0.100,0.091,0.299,2.199,0.196,1.161,1.199,1.886,3.482,0.9977,0.0023,26.876,194.653,194.006,3.644,185.391,200.006,520,519,5.155,0.098,0,0,0  
0.166,8.372,0.092,0.084,0.276,1.616,0.160,0.558,0.759,1.701,1.675,0.9980,0.0020,29.661,199.043,198.648,3.101,181.898,202.815,697,696,5.034,0.080,0,0,0  
0.111,5.426,0.055,0.056,0.165,1.865,0.201,0.844,0.809,1.479,2.533,0.9991,0.0009,33.828,204.830,204.850,3.012,190.561,209.178,615,614,4.882,0.073,0,0,0  
0.079,3.811,0.040,0.044,0.121,1.197,0.107,0.454,0.596,1.048,1.363,0.9998,0.0002,38.525,207.498,207.528,1.038,204.980,210.898,553,552,4.819,0.024,0,0,0  
0.125,6.178,0.065,0.067,0.196,1.372,0.127,0.516,0.623,1.330,1.549,0.9997,0.0003,35.605,202.381,202.446,2.116,196.754,209.218,738,737,4.940,0.052,0,0,0  
0.310,13.781,0.182,0.187,0.545,1.864,0.168,0.865,1.117,1.768,2.596,0.9984,0.0016,28.461,224.785,225.132,2.927,219.099,233.205,473,472,4.442,0.058,0,0,0  
0.278,16.703,0.137,0.148,0.410,2.306,0.196,1.223,1.322,1.888,3.668,0.9908,0.0094,22.745,166.067,166.637,3.889,151.716,175.400,408,407,6.003,0.146,0,0,0  
0.350,19.875,0.131,0.146,0.394,2.276,0.219,0.894,1.441,2.686,2.681,0.9858,0.0147,20.336,178.273,176.435,8.316,142.620,187.263,325,324,5.673,0.294,0,0,0  
0.366,20.100,0.132,0.140,0.396,3.156,0.325,1.137,1.691,3.570,3.411,0.9802,0.0211,20.095,186.416,182.193,14.536,142.982,198.847,203,202,5.495,0.474,0.317,0,0  
0.353,20.919,0.151,0.159,0.452,3.450,0.331,1.529,1.863,3.102,4.587,0.9758,0.0266,18.217,170.527,168.825,11.053,130.719,186.163,341,340,5.930,0.420,0,0,0  
0.284,16.096,0.097,0.119,0.290,4.124,0.351,1.686,2.233,3.554,5.057,0.9776,0.0255,18.712,177.507,176.484,10.264,145.819,190.632,299,298,5.672,0.353,0,0,0  
0.336,18.466,0.110,0.126,0.331,3.124,0.349,0.888,1.506,3.053,2.663,0.9777,0.0279,20.860,186.891,182.192,18.323,138.047,206.855,273,272,5.498,0.593,0,0,0  
