0.280,15.385,0.135,0.165,0.406,3.517,0.306,1.526,1.930,2.998,4.579,0.9902,0.0102,21.874,181.319,181.862,2.285,177.581,187.959,411,410,5.499,0.070,0,0,0  
0.288,15.687,0.130,0.148,0.390,2.727,0.249,0.970,1.375,2.555,2.911,0.9884,0.0118,20.599,183.676,183.293,3.118,171.820,188.907,296,295,5.455,0.093,0,0,0  
0.602,34.935,0.345,0.409,1.034,3.236,0.296,1.559,1.751,2.722,4.678,0.9819,0.0246,22.843,184.595,172.215,33.583,81.999,203.308,663,662,5.805,1.477,0.093,0,0  
0.240,12.681,0.129,0.143,0.386,1.875,0.170,0.708,0.955,1.805,2.124,0.9967,0.0034,26.271,186.751,189.550,5.352,183.315,201.209,375,374,5.276,0.147,0,0,0  
0.289,15.069,0.160,0.165,0.480,1.752,0.163,0.616,0.853,1.822,1.849,0.9957,0.0043,24.806,192.382,192.108,2.282,186.417,196.759,289,288,5.206,0.063,0,0,0  
0.528,26.990,0.298,0.306,0.895,3.421,0.287,1.746,1.967,2.437,5.237,0.9923,0.0086,24.059,194.754,195.622,4.554,156.950,209.364,471,470,5.111,0.125,0,0,0  
0.724,40.464,0.436,0.576,1.309,2.399,0.225,1.061,1.310,1.947,3.184,0.9938,0.0069,26.237,196.440,178.694,40.763,84.208,210.829,344,343,5.593,1.639,0,0,0  
1.933,103.442,0.914,0.876,2.742,2.039,0.226,0.969,1.069,1.375,2.906,0.9827,0.0263,25.901,203.454,187.976,38.533,76.880,212.342,336,334,5.352,1.620,0.963,1,4.226  
0.812,46.422,0.409,0.485,1.226,2.759,0.249,1.373,1.623,2.404,4.119,0.9797,0.0285,23.260,190.768,174.899,36.758,72.061,200.347,464,463,5.720,1.573,0,0,0  
0.589,31.541,0.343,0.269,1.029,1.937,0.175,1.000,1.120,1.325,3.000,0.9927,0.0114,26.019,187.423,186.675,3.356,178.681,227.809,320,319,5.355,0.101,0,0,0  
0.368,20.183,0.194,0.212,0.583,1.802,0.164,0.836,1.059,1.415,2.507,0.9933,0.0081,28.323,182.722,182.450,2.860,156.611,186.865,333,332,5.481,0.090,0.193,0,0  
0.399,21.049,0.234,0.204,0.701,2.920,0.262,1.411,1.456,2.288,4.232,0.9933,0.0078,28.462,195.945,189.848,25.369,94.762,209.202,466,465,5.269,0.962,0,0,0  
0.194,9.635,0.102,0.103,0.305,1.798,0.166,0.730,0.929,1.541,2.191,0.9978,0.0024,32.139,203.043,201.625,14.194,86.038,209.789,363,362,4.957,0.479,0,0,0  
0.219,11.288,0.119,0.125,0.357,1.765,0.160,0.860,0.984,1.452,2.579,0.9982,0.0018,29.825,195.119,193.188,13.727,96.660,199.723,351,349,5.155,0.390,0,1,0.979  
0.360,29.190,0.108,0.161,0.324,2.601,0.256,0.924,1.399,2.126,2.773,0.9888,0.0129,24.366,123.519,123.561,1.642,114.642,133.896,103,102,8.097,0.136,0,0,0  
0.469,36.073,0.162,0.214,0.486,4.528,0.415,2.279,2.763,3.816,6.837,0.9838,0.0188,20.381,132.328,130.209,4.759,105.479,134.802,184,183,7.694,0.339,0,0,0  
0.343,24.913,0.108,0.147,0.325,3.668,0.349,1.875,2.207,2.840,5.624,0.9883,0.0134,22.379,139.399,137.792,3.992,123.693,142.418,179,178,7.261,0.226,0,0,0  
0.288,21.605,0.093,0.118,0.279,1.955,0.199,0.867,1.107,1.930,2.600,0.9932,0.0072,24.012,133.914,133.478,2.226,115.854,135.524,177,176,7.502,0.182,0,0,0  
0.305,22.147,0.127,0.140,0.380,2.016,0.197,1.010,1.048,1.475,3.029,0.9950,0.0053,26.844,138.364,137.782,3.191,119.410,141.489,240,239,7.262,0.188,0,0,0  
0.314,22.463,0.103,0.147,0.310,1.997,0.212,0.813,1.082,1.688,2.439,0.9936,0.0077,28.425,141.425,140.082,4.421,114.412,143.609,216,215,7.147,0.269,0,0,0  
0.420,30.567,0.113,0.151,0.340,2.784,0.278,1.342,1.495,2.353,4.025,0.9926,0.0080,25.293,138.854,137.479,7.527,93.064,143.640,205,204,7.286,0.501,0,0,0  
0.323,22.236,0.068,0.104,0.204,1.410,0.164,0.431,0.637,1.297,1.293,0.9960,0.0042,29.388,147.230,145.362,5.375,116.039,149.168,223,222,6.891,0.315,0,0,0  
0.178,12.240,0.043,0.073,0.129,1.174,0.113,0.322,0.493,1.087,0.966,0.9984,0.0016,30.404,146.276,145.522,2.463,135.405,148.173,191,190,6.874,0.124,0,0,0  
0.239,17.604,0.098,0.142,0.294,1.313,0.118,0.579,0.788,1.249,1.736,0.9978,0.0022,28.549,135.904,135.645,1.965,127.916,138.613,183,182,7.373,0.110,0,0,0  
0.273,19.381,0.095,0.127,0.286,1.533,0.138,0.622,0.788,1.370,1.867,0.9980,0.0020,30.329,141.617,140.848,4.115,121.551,145.844,222,221,7.099,0.211,0,0,0  
0.270,19.233,0.105,0.132,0.314,1.744,0.158,0.738,0.915,1.629,2.215,0.9982,0.0018,30.524,141.240,140.547,3.441,124.920,143.784,195,194,7.117,0.183,0,0,0  
0.169,11.078,0.044,0.077,0.132,1.323,0.127,0.464,0.681,1.294,1.393,0.9992,0.0008,35.281,152.384,152.257,1.417,146.760,157.857,246,245,6.568,0.063,0,0,0  
0.166,11.434,0.063,0.076,0.189,1.243,0.113,0.508,0.636,1.097,1.525,0.9992,0.0008,34.245,146.248,145.561,2.257,134.710,148.070,217,216,6.871,0.109,0,0,0  
0.170,11.270,0.042,0.064,0.126,0.914,0.091,0.357,0.483,0.752,1.071,0.9991,0.0009,35.943,151.239,150.956,2.157,139.901,153.982,188,187,6.625,0.097,0,0,0  
0.381,17.346,0.211,0.203,0.632,5.711,0.490,2.397,3.472,6.116,7.190,0.9759,0.0267,18.021,219.050,219.662,3.521,210.078,228.279,221,220,4.553,0.076,0,0,0  
0.437,21.836,0.267,0.220,0.800,3.609,0.373,1.607,1.705,2.984,4.821,0.9794,0.0232,22.018,202.687,200.080,4.580,190.305,205.452,137,136,4.996,0.116,0,0,0  
0.369,18.051,0.186,0.198,0.557,3.774,0.406,1.271,1.871,4.601,3.812,0.9826,0.0209,21.364,204.699,204.128,5.225,189.708,212.631,134,133,4.896,0.127,0,0,0  
0.336,16.038,0.161,0.175,0.483,3.480,0.358,0.926,1.439,4.054,2.779,0.9871,0.0135,21.382,210.221,209.610,3.888,202.807,217.808,154,153,4.769,0.090,0,0,0  
0.293,14.273,0.142,0.146,0.425,3.355,0.311,1.103,1.510,4.449,3.310,0.9954,0.0046,24.995,204.891,205.090,2.813,199.737,210.958,140,139,4.877,0.069,0,0,0  
0.422,20.503,0.214,0.232,0.642,6.006,0.635,1.820,2.548,6.365,5.459,0.9875,0.0130,21.202,205.022,205.901,4.433,199.580,213.827,120,119,4.855,0.106,0,0,0  
0.214,10.062,0.085,0.101,0.255,2.625,0.286,0.459,0.935,2.808,1.378,0.9959,0.0043,27.247,212.522,212.365,1.956,207.757,217.529,143,142,4.710,0.044,0,0,0  
0.131,6.452,0.056,0.063,0.167,1.514,0.165,0.341,0.530,1.267,1.023,0.9990,0.0010,31.938,203.861,203.690,0.910,201.643,205.230,153,152,4.910,0.023,0,0,0  
0.321,14.993,0.145,0.189,0.435,4.142,0.426,0.903,1.829,4.309,2.709,0.9926,0.0077,24.311,214.098,214.084,2.417,207.891,218.699,113,112,4.673,0.057,0,0,0  
0.258,11.578,0.109,0.119,0.326,4.344,0.462,1.498,1.994,4.613,4.495,0.9944,0.0057,24.177,218.579,222.507,8.413,211.439,237.078,122,121,4.489,0.169,0,0,0  
0.327,14.625,0.105,0.143,0.316,7.785,0.728,1.973,3.696,9.437,5.920,0.9892,0.0111,22.287,225.151,223.289,17.719,195.427,244.106,110,109,4.468,0.359,0,0,0  
0.642,26.425,0.309,0.304,0.927,8.726,1.334,2.492,4.444,11.023,7.476,0.9651,0.0379,17.261,244.727,242.802,17.587,207.800,266.262,103,102,4.114,0.302,0,0,0  
0.877,43.377,0.334,0.484,1.002,8.652,1.195,1.999,4.003,9.922,5.997,0.9660,0.0388,19.758,205.864,202.735,13.988,171.485,222.461,71,70,4.946,0.369,0,0,0  
0.763,37.039,0.348,0.565,1.044,4.725,0.908,1.142,2.066,5.614,3.427,0.9773,0.0273,25.307,209.763,206.629,8.990,177.808,216.317,107,106,4.853,0.258,0,0,0  
0.734,33.282,0.320,0.474,0.961,6.805,0.645,2.070,4.206,8.586,6.209,0.9829,0.0190,21.775,224.331,220.642,9.624,196.326,231.530,124,123,4.536,0.207,0,0,0  
0.165,6.640,0.090,0.091,0.269,2.146,0.203,0.897,1.137,2.221,2.692,0.9959,0.0043,26.231,248.493,247.969,3.328,210.190,251.729,1260,1259,4.033,0.056,0,0,0  
0.158,6.312,0.081,0.087,0.244,2.080,0.191,0.932,1.074,2.011,2.796,0.9953,0.0050,25.559,251.375,250.791,4.547,205.873,260.023,1105,1104,3.987,0.077,0,0,0  
0.145,5.812,0.062,0.071,0.186,4.495,0.425,1.940,2.406,4.533,5.819,0.9900,0.0115,23.115,250.457,248.972,5.499,206.832,259.485,568,567,4.015,0.090,0.157,0,0  
0.148,5.827,0.080,0.083,0.239,3.013,0.244,1.763,1.543,2.175,5.290,0.9946,0.0056,24.215,253.953,253.621,1.986,235.106,258.024,741,740,3.943,0.030,0,0,0  
0.244,9.617,0.145,0.125,0.435,2.447,0.218,1.463,1.160,1.663,4.388,0.9933,0.0068,22.881,254.460,253.478,3.637,231.845,257.783,624,623,3.945,0.058,0,0,0  
0.245,9.719,0.124,0.123,0.372,2.203,0.199,0.987,1.066,1.896,2.960,0.9923,0.0080,22.934,254.671,252.338,6.518,222.149,260.457,386,385,3.962,0.105,0,0,0  
0.230,8.830,0.133,0.130,0.400,3.480,0.299,2.009,1.910,2.333,6.026,0.9866,0.0145,20.000,260.519,260.214,2.204,245.444,264.688,800,799,3.843,0.033,0,0,0  
0.401,16.637,0.177,0.275,0.530,3.529,0.322,1.934,2.073,2.789,5.801,0.9867,0.0147,20.587,259.942,241.168,45.369,130.380,277.798,468,467,4.146,1.013,0,0,0  
0.285,10.988,0.161,0.146,0.482,5.004,0.421,2.883,2.485,3.172,8.648,0.9850,0.0155,20.016,260.112,259.078,4.580,229.238,264.512,466,465,3.859,0.068,0,0,0  
0.126,5.030,0.057,0.055,0.170,1.550,0.143,0.572,0.653,1.526,1.716,0.9982,0.0018,31.419,250.991,251.225,3.771,225.658,265.149,621,620,3.980,0.058,0,0,0  
0.170,6.792,0.079,0.079,0.237,1.847,0.163,0.641,0.763,1.718,1.923,0.9978,0.0022,29.096,251.166,250.580,3.157,226.640,253.950,411,410,3.990,0.050,0,0,0  
0.181,7.227,0.092,0.086,0.276,2.026,0.175,0.873,0.879,1.788,2.619,0.9973,0.0027,29.094,252.508,250.541,5.356,218.708,254.269,360,359,3.990,0.084,0,0,0  
0.291,11.101,0.168,0.157,0.503,3.114,0.274,1.908,1.527,2.078,5.724,0.9960,0.0040,25.881,263.069,262.324,2.593,253.685,266.917,518,517,3.812,0.039,0,0,0  
0.487,18.866,0.296,0.248,0.889,4.763,0.401,2.814,2.161,3.367,8.441,0.9920,0.0082,24.480,258.712,258.432,3.119,245.338,267.792,377,376,3.870,0.053,0,0,0  
0.561,21.612,0.340,0.305,1.020,5.363,0.458,3.098,2.505,3.504,9.293,0.9927,0.0075,23.536,259.565,259.493,3.176,244.396,268.090,341,340,3.854,0.050,0,0,0  
0.240,10.103,0.111,0.135,0.334,1.895,0.181,0.628,0.932,1.795,1.884,0.9924,0.0082,23.711,242.165,237.100,10.744,205.867,249.334,299,298,4.215,0.196,0,0,0  
0.280,11.914,0.135,0.139,0.405,2.003,0.240,0.646,0.859,1.964,1.937,0.9899,0.0123,26.121,242.334,235.186,15.545,197.453,257.641,283,282,4.249,0.286,0,0,0  
0.318,13.330,0.146,0.139,0.438,2.229,0.266,0.755,1.063,2.302,2.264,0.9850,0.0173,25.153,244.003,238.646,14.728,178.227,254.749,239,238,4.186,0.274,0,0,0  
0.187,8.072,0.070,0.083,0.209,1.969,0.244,0.577,0.810,1.941,1.731,0.9955,0.0046,28.370,238.976,231.500,16.582,195.054,256.088,335,334,4.317,0.318,0,0,0  
0.200,8.497,0.079,0.091,0.238,2.771,0.280,0.914,1.226,3.114,2.742,0.9951,0.0050,26.160,240.112,235.333,16.115,195.235,253.410,271,270,4.247,0.300,0,0,0  
0.212,8.635,0.065,0.089,0.194,2.728,0.307,0.735,1.063,2.836,2.205,0.9941,0.0061,26.346,252.251,245.491,14.459,204.745,271.379,269,268,4.071,0.249,0,0,0  
0.255,10.560,0.121,0.128,0.363,2.877,0.310,1.004,1.353,2.750,3.013,0.9863,0.0143,20.291,249.350,241.612,16.244,197.035,258.373,320,319,4.137,0.291,0,0,0  
0.302,12.136,0.150,0.129,0.449,3.030,0.290,1.097,1.445,3.167,3.290,0.9870,0.0150,21.570,252.360,249.057,11.916,215.631,266.053,293,292,4.014,0.206,0,0,0  
0.372,14.615,0.203,0.162,0.608,3.679,0.343,1.728,1.932,3.298,5.183,0.9756,0.0266,17.616,258.081,254.087,13.064,200.839,267.684,284,283,3.932,0.207,0,0,0  
0.600,25.199,0.239,0.193,0.716,2.853,0.420,0.859,1.172,2.464,2.577,0.9914,0.0103,29.346,242.946,237.820,39.971,191.113,588.374,300,299,4.203,0.586,0,0,0  
0.225,9.756,0.092,0.090,0.276,1.826,0.193,0.633,0.817,1.646,1.899,0.9936,0.0089,31.212,235.186,230.187,14.045,189.683,244.055,276,275,4.343,0.278,0,0,0  
0.195,7.982,0.077,0.087,0.232,2.207,0.277,0.707,0.764,1.734,2.120,0.9940,0.0098,30.719,249.739,244.596,11.236,202.994,252.269,245,244,4.084,0.192,0,0,0  
0.525,20.955,0.316,0.252,0.947,2.715,0.290,1.262,1.254,2.269,3.785,0.9915,0.0095,26.061,254.883,250.158,11.944,207.677,264.408,288,287,3.995,0.193,0,0,0  
0.515,19.611,0.295,0.266,0.886,5.677,0.501,3.184,3.382,4.008,9.553,0.9940,0.0061,24.040,265.717,262.924,8.349,238.711,271.533,194,193,3.806,0.130,0,0,0  
0.713,31.358,0.207,0.323,0.621,8.455,0.796,2.217,4.654,9.873,6.650,0.9806,0.0208,19.396,230.956,228.537,46.508,150.993,295.659,150,149,4.398,0.949,0,0,0  
0.487,26.647,0.294,0.274,0.883,3.879,0.349,2.214,2.144,2.602,6.643,0.9783,0.0227,18.062,182.766,182.733,1.636,178.726,186.359,351,350,5.473,0.052,0,0,0  
0.215,11.753,0.120,0.133,0.359,3.129,0.277,1.616,1.954,2.431,4.849,0.9927,0.0074,21.858,183.047,183.179,1.323,179.646,187.332,659,658,5.460,0.040,0,0,0  
0.169,9.116,0.087,0.102,0.262,2.673,0.235,1.362,1.743,2.371,4.085,0.9963,0.0037,25.013,185.338,185.186,1.033,181.385,187.325,479,478,5.400,0.031,0,0,0  
0.298,15.931,0.170,0.186,0.510,3.377,0.310,1.897,2.107,2.533,5.691,0.9911,0.0090,21.210,186.497,187.132,2.126,183.684,195.041,520,519,5.344,0.061,0,0,0  
0.198,10.588,0.110,0.125,0.330,2.771,0.257,1.468,1.773,2.163,4.405,0.9952,0.0048,23.837,186.486,187.264,2.598,183.316,197.932,847,846,5.340,0.074,0,0,0  
0.188,9.981,0.104,0.124,0.311,2.171,0.195,1.199,1.346,1.607,3.596,0.9957,0.0044,24.359,188.367,188.707,2.096,184.628,194.415,444,443,5.300,0.059,0,0,0  
0.389,20.676,0.235,0.204,0.705,3.188,0.284,1.637,2.024,2.764,4.912,0.9908,0.0094,21.047,187.751,188.256,2.570,182.292,194.521,420,419,5.312,0.074,0,0,0  
0.410,21.715,0.245,0.250,0.735,3.232,0.279,1.630,2.227,2.714,4.890,0.9923,0.0078,22.021,188.495,189.047,2.376,184.878,197.572,695,694,5.290,0.068,0,0,0  
0.319,16.752,0.185,0.177,0.555,2.803,0.241,1.248,1.809,2.753,3.744,0.9948,0.0052,23.812,189.600,190.553,3.371,185.428,203.210,546,545,5.249,0.092,0,0,0  
0.239,12.852,0.132,0.149,0.396,2.498,0.252,1.210,1.559,2.202,3.631,0.9977,0.0023,28.193,185.643,186.333,2.467,182.650,195.070,408,407,5.367,0.071,0,0,0  
0.151,8.004,0.073,0.093,0.219,2.142,0.205,1.054,1.303,1.909,3.162,0.9988,0.0012,31.242,187.507,188.671,3.792,182.794,201.050,607,606,5.301,0.105,0,0,0  
0.146,7.775,0.071,0.094,0.213,1.796,0.165,0.768,1.113,1.809,2.305,0.9991,0.0009,31.915,186.570,187.203,2.170,183.986,194.914,551,550,5.342,0.062,0,0,0  
0.200,10.661,0.097,0.130,0.290,2.026,0.193,0.844,1.206,1.942,2.531,0.9989,0.0011,31.250,186.102,187.355,3.826,177.984,198.542,388,387,5.338,0.109,0,0,0  
0.143,7.410,0.065,0.095,0.195,1.085,0.094,0.470,0.688,1.181,1.409,0.9996,0.0005,34.123,191.606,193.527,3.660,189.067,201.796,463,462,5.168,0.097,0,0,0  
0.151,7.867,0.066,0.096,0.197,1.188,0.104,0.424,0.688,1.392,1.272,0.9996,0.0004,34.906,191.222,192.185,3.300,187.810,201.541,349,348,5.204,0.089,0,0,0  
0.517,24.438,0.293,0.330,0.878,3.989,0.462,1.804,2.483,3.411,5.413,0.9833,0.0221,22.222,210.778,211.353,3.540,195.251,231.048,908,907,4.730,0.089,0,0,0  
0.420,20.011,0.249,0.243,0.746,2.887,0.289,1.388,1.853,2.374,4.165,0.9945,0.0055,24.210,209.726,209.770,2.676,204.252,223.764,662,661,4.767,0.062,0,0,0  
0.358,16.737,0.204,0.230,0.612,3.678,0.334,1.731,2.483,3.041,5.194,0.9922,0.0084,22.813,213.270,213.785,2.750,205.183,225.986,1818,1817,4.678,0.062,0,0,0  
0.292,13.501,0.162,0.178,0.487,3.196,0.321,1.406,1.883,2.665,4.218,0.9954,0.0047,23.972,215.700,215.964,2.812,211.182,238.789,720,719,4.630,0.061,0,0,0  
0.450,21.327,0.273,0.347,0.818,3.065,0.297,1.689,1.710,2.076,5.067,0.9942,0.0061,24.363,213.674,210.903,17.344,95.716,231.189,713,712,4.741,0.525,0,0,0  
0.585,26.218,0.300,0.251,0.901,3.378,0.296,1.752,2.106,2.856,5.257,0.9866,0.0137,19.329,223.846,223.164,9.451,101.935,245.617,1080,1079,4.485,0.401,0,0,0  
0.322,14.770,0.188,0.191,0.565,2.658,0.235,1.115,1.506,2.283,3.346,0.9984,0.0016,28.664,217.736,217.746,2.026,210.973,222.483,786,785,4.593,0.044,0,0,0  
0.358,15.859,0.212,0.190,0.635,2.364,0.213,1.169,1.592,2.202,3.507,0.9972,0.0028,26.289,225.248,225.780,3.596,207.409,235.971,702,701,4.429,0.073,0,0,0  
0.584,25.272,0.367,0.282,1.102,3.689,0.325,2.050,2.256,2.805,6.149,0.9951,0.0049,23.391,230.379,230.989,3.257,214.896,244.384,1023,1022,4.330,0.064,0,0,0  
0.348,16.252,0.205,0.208,0.614,2.816,0.264,1.447,1.853,2.352,4.341,0.9975,0.0025,28.542,213.803,214.145,2.675,207.365,220.849,802,801,4.670,0.060,0,0,0  
0.287,12.777,0.160,0.166,0.481,3.107,0.277,1.373,1.897,2.855,4.120,0.9964,0.0036,25.821,224.894,224.679,3.344,210.384,230.333,648,647,4.451,0.069,0,0,0  
0.237,10.349,0.121,0.140,0.363,2.810,0.256,1.380,2.112,2.555,4.139,0.9960,0.0041,25.581,228.820,229.341,2.397,217.426,234.933,687,686,4.361,0.048,0,0,0  
0.244,10.515,0.133,0.125,0.399,2.262,0.236,1.006,1.445,2.067,3.017,0.9979,0.0021,29.455,232.503,232.297,2.361,211.355,235.784,501,500,4.307,0.055,0,0,0  
0.221,9.458,0.120,0.105,0.360,2.324,0.213,1.098,1.529,2.082,3.294,0.9983,0.0017,28.957,233.739,233.432,3.850,209.169,240.903,650,649,4.285,0.076,0,0,0  
0.227,9.797,0.137,0.121,0.411,2.073,0.181,1.013,1.418,1.904,3.038,0.9988,0.0012,29.783,232.102,232.100,1.083,228.918,234.308,373,372,4.308,0.021,0,0,0  
0.431,23.528,0.256,0.258,0.767,5.992,0.527,3.390,3.693,4.446,10.170,0.9726,0.0285,16.031,183.190,183.131,1.559,179.216,188.396,706,705,5.460,0.049,0,0,0  
0.177,9.068,0.100,0.106,0.301,1.708,0.148,0.937,1.022,1.320,2.811,0.9962,0.0038,24.537,195.604,195.683,1.109,192.980,199.126,724,723,5.110,0.030,0,0,0  
0.148,7.398,0.083,0.092,0.250,1.584,0.140,0.860,0.965,1.182,2.579,0.9972,0.0028,25.954,200.539,200.260,1.054,197.755,202.059,461,460,4.993,0.027,0,0,0  
0.831,50.329,0.490,0.589,1.470,4.904,0.424,2.618,2.929,4.273,7.853,0.9751,0.0257,16.349,189.412,165.122,41.924,96.238,198.941,351,350,6.056,1.847,0,0,0  
0.123,6.142,0.054,0.066,0.161,1.604,0.158,0.606,0.912,1.437,1.818,0.9971,0.0029,26.324,199.452,199.476,2.096,193.632,204.797,498,497,5.013,0.053,0,0,0  
0.099,4.866,0.051,0.059,0.154,0.801,0.072,0.358,0.453,0.732,1.073,0.9990,0.0010,30.215,202.861,202.768,1.064,199.952,205.219,524,523,4.932,0.027,0,0,0  
0.252,13.240,0.135,0.148,0.405,3.214,0.285,1.476,2.194,3.007,4.427,0.9878,0.0125,20.065,190.525,190.629,2.430,182.427,210.799,902,901,5.246,0.068,0,0,0  
0.143,6.965,0.062,0.064,0.187,1.127,0.130,0.445,0.636,0.941,1.334,0.9972,0.0028,30.001,206.345,204.980,4.787,182.766,208.875,560,559,4.879,0.118,0,0,0  
